job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0024,Java Backend Engineer,Samsung,"San Jose, CA","Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",4,Bachelor,150008,242252,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0300,Data Scientist,Rivian,"Irvine, CA","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,158509,244871,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0382,AI Research Scientist,Rivian,"Irvine, CA","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",5,PhD,208001,382997,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0388,Data Analyst,Ripple,"Austin, TX","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",1,Bachelor,91289,157950,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0033,Java Backend Engineer,Twilio,"San Francisco, CA","Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",3,Bachelor,145235,232326,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0317,Senior Data Scientist,Palo Alto Networks,"Santa Clara, CA","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",5,Master,169106,295388,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0369,LLM Engineer,Broadcom,"San Jose, CA","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",3,Master,194543,333583,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0528,Infrastructure Engineer,Qualcomm,"San Diego, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,159121,220395,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0004,Senior Python Backend Engineer,HashiCorp,"Chicago, IL","Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",5,Bachelor,166149,254105,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0641,Senior UX Designer,Amazon,"Chicago, IL","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,164230,258066,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0061,Senior Go Developer,Stripe,"San Francisco, CA","Go,gRPC,Kafka,PostgreSQL,Kubernetes,Terraform,AWS",4,Bachelor,189457,281087,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0345,NLP Engineer,CrowdStrike,"Austin, TX","Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",4,Master,180201,299226,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0200,UI Engineer,Cohere,Remote,"JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,137619,202141,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0009,Senior Python Backend Engineer,Plaid,"San Francisco, CA","Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",4,Bachelor,178087,247279,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0162,Vue.js Frontend Engineer,Meta,"Menlo Park, CA","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,110084,189268,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0222,Full Stack Engineer (MERN),Plaid,"San Francisco, CA","MongoDB,Express,React,Node.js,TypeScript,AWS",4,Bachelor,123546,206472,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0612,Senior Product Manager,Amazon,"Seattle, WA","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",6,Bachelor,195912,304562,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0323,Machine Learning Engineer,Figma,"San Francisco, CA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",3,Master,173468,266349,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0610,Senior Product Manager,OpenAI,"San Francisco, CA","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",6,Bachelor,176786,306823,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0605,Product Manager,Anthropic,"San Francisco, CA","Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",4,Bachelor,155443,253556,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0634,UX Designer,Meta,"Menlo Park, CA","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,114846,199370,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0133,Senior React Frontend Engineer,Atlassian,"San Francisco, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",5,Bachelor,153881,258286,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0467,DevOps Engineer,Red Hat,"Raleigh, NC","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",4,Bachelor,149607,237259,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0542,Security Engineer,Canva,"Minneapolis, MN","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",3,Bachelor,156737,246800,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0421,Senior Data Engineer,Datadog,"New York, NY","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",6,Bachelor,188603,292909,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0622,Technical Program Manager,Cloudflare,"San Francisco, CA","Program Management,Agile,Cross-functional,Risk Management,Technical",6,Bachelor,160477,261943,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0037,Senior Java Engineer,Stripe,"San Francisco, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",6,Bachelor,178193,288862,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0702,FPGA Engineer,Waymo,"Mountain View, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",4,Master,149183,251683,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0129,PHP Full Stack Developer,Dell,"Round Rock, TX","PHP,Laravel,MySQL,JavaScript,Vue,Docker",3,Bachelor,112502,159147,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0407,Data Engineer,Notion,"San Francisco, CA","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,152727,242957,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0092,Rust Systems Engineer,Ripple,"San Francisco, CA","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,168594,273356,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0028,Java Backend Engineer,Datadog,"Seattle, WA","Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",5,Bachelor,171739,232267,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0038,Senior Java Engineer,Atlassian,"San Francisco, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",7,Bachelor,171278,271232,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0531,Infrastructure Engineer,Shopify,Remote,"Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,132212,220451,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0020,Python Backend Developer,MongoDB,"New York, NY","Python,Flask,PostgreSQL,Docker,Git,REST",3,Bachelor,120242,205954,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0170,Vue.js Frontend Engineer,Anduril,"Costa Mesa, CA","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,127234,209833,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0631,UX Designer,Vercel,"Austin, TX","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,113800,204393,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0471,DevOps Engineer,Cohere,"Nashville, TN","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",3,Bachelor,146413,240602,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0025,Java Backend Engineer,Okta,"San Francisco, CA","Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",4,Bachelor,164626,240621,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0582,Senior QA Engineer,JetBrains,Remote,"Python,Selenium,Cypress,Playwright,CI/CD,Performance Testing,API Testing",5,Bachelor,130230,208281,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0074,Node.js Backend Engineer,Block,"San Francisco, CA","Node.js,Express,TypeScript,MongoDB,Redis,GraphQL",2,Bachelor,136934,219132,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0446,ML Platform Engineer,Amazon,"Seattle, WA","Python,Kubernetes,Docker,MLflow,Airflow,AWS,Terraform",5,Master,175101,289573,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0211,Full Stack Engineer,Twitter/X,"Austin, TX","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",3,Bachelor,155009,251080,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0699,FPGA Engineer,Qualcomm,"San Diego, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",4,Master,143572,251462,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0435,Analytics Engineer,Oracle,"Austin, TX","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",4,Bachelor,122528,201927,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0559,Application Security Engineer,Snap,"Los Angeles, CA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",4,Bachelor,163606,247040,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0216,Senior Full Stack Developer,Twitter/X,"San Diego, CA","React,Python,Django,PostgreSQL,Redis,AWS,Docker,Kubernetes",5,Bachelor,178631,288907,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
